,G,post,pre,x,y,z
88611,True,6,14,2,9,6
88612,True,6,14,2,9,6
88613,True,6,20,4,9,6
88614,True,6,20,4,9,6
88615,True,6,20,4,9,6
88616,True,6,20,4,9,6
88617,True,6,20,4,9,6
88618,True,6,14,2,9,6
88619,True,6,14,2,9,6
88620,True,6,20,4,9,6
88621,True,6,20,4,9,6
88622,True,6,20,4,9,6
88623,True,6,14,2,9,6
88624,True,6,14,2,9,6
88625,True,6,20,4,9,6
88626,True,6,14,2,9,6
88627,True,6,14,2,9,6
88628,True,6,20,4,9,6
88629,True,6,20,4,9,6
88630,True,6,14,2,9,6
88631,True,6,14,2,9,6
88632,True,6,20,4,9,6
88633,True,6,14,2,9,6
88634,True,6,20,4,9,6
88635,True,6,14,2,9,6
88636,True,6,20,4,9,6
88637,True,6,14,2,9,6
88638,True,6,14,2,9,6
88639,True,6,14,2,9,6
88640,True,6,14,2,9,6
88641,True,6,14,2,9,6
88642,True,6,20,4,9,6
88643,True,6,20,4,9,6
88644,True,6,14,2,9,6
88645,True,6,20,4,9,6
88646,True,6,20,4,9,6
88647,True,6,20,4,9,6
88648,True,6,20,4,9,6
88649,True,6,20,4,9,6
88650,True,6,14,2,9,6
88651,True,6,20,4,9,6
88652,True,6,20,4,9,6
88653,True,6,20,4,9,6
88654,True,6,14,2,9,6
88655,True,6,14,2,9,6
88656,True,6,14,2,9,6
88657,True,6,14,2,9,6
88658,True,6,20,4,9,6
88659,True,6,20,4,9,6
88660,True,6,20,4,9,6
88661,True,6,20,4,9,6
88662,True,6,20,4,9,6
88663,True,6,20,4,9,6
88664,True,6,20,4,9,6
88665,True,6,20,4,9,6
88666,True,6,20,4,9,6
88667,True,6,20,4,9,6
88668,True,6,20,4,9,6
88669,True,6,20,4,9,6
88670,True,6,20,4,9,6
88671,True,6,14,2,9,6
88672,True,6,14,2,9,6
88673,True,6,14,2,9,6
88674,True,6,14,2,9,6
88675,True,6,14,2,9,6
88676,True,6,20,4,9,6
88677,True,6,14,2,9,6
88678,True,6,14,2,9,6
88679,True,6,14,2,9,6
88680,True,6,20,4,9,6
88681,True,6,14,2,9,6
88682,True,6,20,4,9,6
88683,True,6,14,2,9,6
88684,True,6,20,4,9,6
88685,True,6,14,2,9,6
88686,True,6,14,2,9,6
88687,True,6,14,2,9,6
88688,True,6,20,4,9,6
88689,True,6,20,4,9,6
88690,True,6,14,2,9,6
88691,True,6,14,2,9,6
88692,True,6,14,2,9,6
88693,True,6,14,2,9,6
88694,True,6,20,4,9,6
88695,True,6,14,2,9,6
88696,True,6,14,2,9,6
88697,True,6,20,4,9,6
88698,True,6,20,4,9,6
88699,True,6,14,2,9,6
88700,True,6,14,2,9,6
88701,True,6,20,4,9,6
88702,True,6,20,4,9,6
88703,True,6,14,2,9,6
88704,True,6,14,2,9,6
88705,True,6,14,2,9,6
88706,True,6,20,4,9,6
88707,True,6,14,2,9,6
88708,True,6,20,4,9,6
88709,True,6,20,4,9,6
88710,True,6,14,2,9,6
88711,True,6,20,4,9,6
88712,True,6,20,4,9,6
88713,True,6,20,4,9,6
88714,True,6,14,2,9,6
88715,True,6,14,2,9,6
88716,True,6,20,4,9,6
88717,True,6,14,2,9,6
88718,True,6,20,4,9,6
88719,True,6,14,2,9,6
88720,True,6,14,2,9,6
88721,True,6,14,2,9,6
88722,True,6,20,4,9,6
88723,True,6,20,4,9,6
88724,True,6,14,2,9,6
88725,True,6,14,2,9,6
88726,True,6,14,2,9,6
88727,True,6,14,2,9,6
88728,True,6,14,2,9,6
88729,True,6,20,4,9,6
88730,True,6,14,2,9,6
88731,True,6,14,2,9,6
88732,True,6,20,4,9,6
88733,True,6,14,2,9,6
88734,True,6,20,4,9,6
88735,True,6,14,2,9,6
88736,True,6,20,4,9,6
88737,True,6,14,2,9,6
88738,True,6,14,2,9,6
88739,True,6,20,4,9,6
88740,True,6,14,2,9,6
88741,True,6,14,2,9,6
88742,True,6,20,4,9,6
88743,True,6,20,4,9,6
88744,True,6,14,2,9,6
88745,True,6,14,2,9,6
88746,True,6,20,4,9,6
88747,True,6,20,4,9,6
88748,True,6,20,4,9,6
88749,True,6,20,4,9,6
88750,True,6,14,2,9,6
88751,True,6,14,2,9,6
88752,True,6,20,4,9,6
88753,True,6,14,2,9,6
88754,True,6,20,4,9,6
88755,True,6,14,2,9,6
88756,True,6,20,4,9,6
88757,True,6,20,4,9,6
88758,True,6,20,4,9,6
88759,True,6,14,2,9,6
88760,True,6,14,2,9,6
88761,True,6,20,4,9,6
88762,True,6,14,2,9,6
88763,True,6,20,4,9,6
88764,True,6,20,4,9,6
88765,True,6,14,2,9,6
88766,True,6,14,2,9,6
88767,True,6,20,4,9,6
88768,True,6,20,4,9,6
88769,True,6,20,4,9,6
88770,True,6,14,2,9,6
88771,True,6,14,2,9,6
88772,True,6,20,4,9,6
88773,True,6,20,4,9,6
88774,True,6,14,2,9,6
88775,True,6,14,2,9,6
88776,True,6,14,2,9,6
88777,True,6,20,4,9,6
88778,True,6,20,4,9,6
88779,True,6,14,2,9,6
88780,True,6,14,2,9,6
88781,True,6,14,2,9,6
88782,True,6,20,4,9,6
88783,True,6,14,2,9,6
88784,True,6,14,2,9,6
88785,True,6,14,2,9,6
88786,True,6,14,2,9,6
88787,True,6,20,4,9,6
88788,True,6,20,4,9,6
88789,True,6,20,4,9,6
88790,True,6,14,2,9,6
88791,True,6,14,2,9,6
88792,True,6,20,4,9,6
88793,True,6,14,2,9,6
88794,True,6,20,4,9,6
88795,True,6,20,4,9,6
88796,True,6,14,2,9,6
88797,True,6,20,4,9,6
88798,True,6,20,4,9,6
88799,True,6,20,4,9,6
88800,True,6,14,2,9,6
88801,True,6,14,2,9,6
88802,True,6,14,2,9,6
88803,True,6,20,4,9,6
88804,True,6,14,2,9,6
88805,True,6,20,4,9,6
88806,True,6,14,2,9,6
88807,True,6,20,4,9,6
88808,True,6,14,2,9,6
88809,True,6,14,2,9,6
88810,True,6,14,2,9,6
88811,True,6,20,4,9,6
88812,True,6,20,4,9,6
88813,True,6,14,2,9,6
88814,True,6,14,2,9,6
88815,True,6,14,2,9,6
88816,True,6,14,2,9,6
88817,True,6,20,4,9,6
88818,True,6,20,4,9,6
88819,True,6,20,4,9,6
88820,True,6,14,2,9,6
88821,True,6,20,4,9,6
88822,True,6,20,4,9,6
88823,True,6,14,2,9,6
88824,True,6,20,4,9,6
88825,True,6,20,4,9,6
88826,True,6,20,4,9,6
88827,True,6,14,2,9,6
88828,True,6,14,2,9,6
88829,True,6,20,4,9,6
88830,True,6,20,4,9,6
88831,True,6,20,4,9,6
88832,True,6,14,2,9,6
88833,True,6,14,2,9,6
88834,True,6,20,4,9,6
88835,True,6,20,4,9,6
88836,True,6,20,4,9,6
88837,True,6,14,2,9,6
88838,True,6,20,4,9,6
88839,True,6,14,2,9,6
88840,True,6,20,4,9,6
88841,True,6,20,4,9,6
88842,True,6,14,2,9,6
88843,True,6,20,4,9,6
88844,True,6,20,4,9,6
88845,True,6,14,2,9,6
88846,True,6,14,2,9,6
88847,True,6,14,2,9,6
88848,True,6,14,2,9,6
88849,True,6,20,4,9,6
88850,True,6,20,4,9,6
88851,True,6,14,2,9,6
88852,True,6,20,4,9,6
88853,True,6,20,4,9,6
88854,True,6,14,2,9,6
88855,True,6,14,2,9,6
88856,True,6,14,2,9,6
88857,True,6,14,2,9,6
88858,True,6,14,2,9,6
88859,True,6,20,4,9,6
88860,True,6,14,2,9,6
88861,True,6,14,2,9,6
88862,True,6,20,4,9,6
88863,True,6,14,2,9,6
88864,True,6,20,4,9,6
88865,True,6,14,2,9,6
88866,True,6,14,2,9,6
88867,True,6,20,4,9,6
88868,True,6,14,2,9,6
88869,True,6,20,4,9,6
88870,True,6,14,2,9,6
88871,True,6,14,2,9,6
88872,True,6,14,2,9,6
88873,True,6,14,2,9,6
88874,True,6,20,4,9,6
88875,True,6,20,4,9,6
88876,True,6,14,2,9,6
88877,True,6,14,2,9,6
88878,True,6,20,4,9,6
88879,True,6,20,4,9,6
88880,True,6,20,4,9,6
88881,True,6,20,4,9,6
88882,True,6,14,2,9,6
88883,True,6,14,2,9,6
88884,True,6,14,2,9,6
88885,True,6,20,4,9,6
88886,True,6,14,2,9,6
88887,True,6,20,4,9,6
88888,True,6,20,4,9,6
88889,True,6,14,2,9,6
88890,True,6,14,2,9,6
88891,True,6,20,4,9,6
88892,True,6,14,2,9,6
88893,True,6,20,4,9,6
88894,True,6,14,2,9,6
88895,True,6,20,4,9,6
88896,True,6,20,4,9,6
88897,True,6,20,4,9,6
88898,True,6,14,2,9,6
88899,True,6,20,4,9,6
88900,True,6,20,4,9,6
88901,True,6,14,2,9,6
88902,True,6,20,4,9,6
88903,True,6,20,4,9,6
88904,True,6,14,2,9,6
88905,True,6,20,4,9,6
88906,True,6,14,2,9,6
88907,True,6,14,2,9,6
88908,True,6,20,4,9,6
88909,True,6,20,4,9,6
88910,True,6,20,4,9,6
88911,True,6,14,2,9,6
88912,True,6,14,2,9,6
88913,True,6,20,4,9,6
88914,True,6,20,4,9,6
88915,True,6,14,2,9,6
88916,True,6,20,4,9,6
88917,True,6,14,2,9,6
88918,True,6,14,2,9,6
88919,True,6,20,4,9,6
88920,True,6,20,4,9,6
88921,True,6,14,2,9,6
88922,True,6,20,4,9,6
88923,True,6,14,2,9,6
88924,True,6,14,2,9,6
88925,True,6,14,2,9,6
88926,True,6,20,4,9,6
88927,True,6,14,2,9,6
88928,True,6,20,4,9,6
88929,True,6,14,2,9,6
88930,True,6,20,4,9,6
88931,True,6,20,4,9,6
88932,True,6,20,4,9,6
88933,True,6,14,2,9,6
88934,True,6,14,2,9,6
88935,True,6,20,4,9,6
88936,True,6,14,2,9,6
88937,True,6,14,2,9,6
88938,True,6,14,2,9,6
88939,True,6,14,2,9,6
88940,True,6,14,2,9,6
88941,True,6,14,2,9,6
88942,True,6,20,4,9,6
88943,True,6,14,2,9,6
88944,True,6,14,2,9,6
88945,True,6,20,4,9,6
88946,True,6,14,2,9,6
88947,True,6,20,4,9,6
88948,True,6,20,4,9,6
88949,True,6,20,4,9,6
88950,True,6,20,4,9,6
88951,True,6,14,2,9,6
88952,True,6,14,2,9,6
88953,True,6,14,2,9,6
88954,True,6,14,2,9,6
88955,True,6,20,4,9,6
88956,True,6,20,4,9,6
88957,True,6,14,2,9,6
88958,True,6,20,4,9,6
88959,True,6,14,2,9,6
88960,True,6,14,2,9,6
88961,True,6,20,4,9,6
88962,True,6,20,4,9,6
88963,True,6,20,4,9,6
88964,True,6,14,2,9,6
88965,True,6,14,2,9,6
88966,True,6,14,2,9,6
88967,True,6,20,4,9,6
88968,True,6,20,4,9,6
88969,True,6,20,4,9,6
88970,True,6,14,2,9,6
88971,True,6,14,2,9,6
88972,True,6,14,2,9,6
88973,True,6,14,2,9,6
88974,True,6,14,2,9,6
88975,True,6,14,2,9,6
88976,True,6,20,4,9,6
88977,True,6,20,4,9,6
88978,True,6,14,2,9,6
88979,True,6,14,2,9,6
88980,True,6,14,2,9,6
88981,True,6,20,4,9,6
88982,True,6,14,2,9,6
88983,True,6,20,4,9,6
88984,True,6,20,4,9,6
88985,True,6,14,2,9,6
88986,True,6,20,4,9,6
88987,True,6,20,4,9,6
88988,True,6,20,4,9,6
88989,True,6,14,2,9,6
88990,True,6,14,2,9,6
88991,True,6,14,2,9,6
88992,True,6,20,4,9,6
88993,True,6,14,2,9,6
88994,True,6,14,2,9,6
88995,True,6,20,4,9,6
88996,True,6,20,4,9,6
88997,True,6,14,2,9,6
88998,True,6,14,2,9,6
88999,True,6,20,4,9,6
89000,False,20,0,2,2,20
89001,False,20,0,0,2,20
89002,False,20,0,2,2,20
89003,False,20,0,0,2,20
89004,False,20,0,2,2,20
89005,False,20,0,2,2,20
89006,False,20,0,2,2,20
89007,False,20,0,2,2,20
89008,False,20,0,0,2,20
89009,False,20,0,2,2,20
89010,False,20,0,0,2,20
89011,False,20,0,2,2,20
89012,False,20,0,2,2,20
89013,False,20,0,2,2,20
89014,False,20,0,0,2,20
89015,False,20,0,2,2,20
89016,False,20,0,2,2,20
89017,False,20,0,2,2,20
89018,False,20,0,0,2,20
89019,False,20,0,0,2,20
89020,False,20,0,2,2,20
89021,False,20,0,0,2,20
89022,False,20,0,2,2,20
89023,False,20,0,2,2,20
89024,False,20,0,0,2,20
89025,False,20,0,0,2,20
89026,False,20,0,0,2,20
89027,False,20,0,0,2,20
89028,False,20,0,0,2,20
89029,False,20,0,2,2,20
89030,False,20,0,2,2,20
89031,False,20,0,2,2,20
89032,False,20,0,2,2,20
89033,False,20,0,2,2,20
89034,False,20,0,2,2,20
89035,False,20,0,0,2,20
89036,False,20,0,0,2,20
89037,False,20,0,0,2,20
89038,False,20,0,0,2,20
89039,False,20,0,0,2,20
89040,False,20,0,2,2,20
89041,False,20,0,0,2,20
89042,False,20,0,0,2,20
89043,False,20,0,2,2,20
89044,False,20,0,2,2,20
89045,False,20,0,2,2,20
89046,False,20,0,0,2,20
89047,False,20,0,2,2,20
89048,False,20,0,0,2,20
89049,False,20,0,0,2,20
89050,False,20,0,0,2,20
89051,False,20,0,0,2,20
89052,False,20,0,2,2,20
89053,False,20,0,0,2,20
89054,False,20,0,2,2,20
89055,False,20,0,2,2,20
89056,False,20,0,0,2,20
89057,False,20,0,0,2,20
89058,False,20,0,2,2,20
89059,False,20,0,0,2,20
89060,False,20,0,0,2,20
89061,False,20,0,0,2,20
89062,False,20,0,2,2,20
89063,False,20,0,2,2,20
89064,False,20,0,0,2,20
89065,False,20,0,0,2,20
89066,False,20,0,0,2,20
89067,False,20,0,0,2,20
89068,False,20,0,2,2,20
89069,False,20,0,2,2,20
89070,False,20,0,2,2,20
89071,False,20,0,2,2,20
89072,False,20,0,2,2,20
89073,False,20,0,2,2,20
89074,False,20,0,0,2,20
89075,False,20,0,2,2,20
89076,False,20,0,0,2,20
89077,False,20,0,0,2,20
89078,False,20,0,2,2,20
89079,False,20,0,0,2,20
89080,False,20,0,0,2,20
89081,False,20,0,0,2,20
89082,False,20,0,2,2,20
89083,False,20,0,0,2,20
89084,False,20,0,0,2,20
89085,False,20,0,2,2,20
89086,False,20,0,0,2,20
89087,False,20,0,2,2,20
89088,False,20,0,2,2,20
89089,False,20,0,2,2,20
89090,False,20,0,2,2,20
89091,False,20,0,2,2,20
89092,False,20,0,0,2,20
89093,False,20,0,2,2,20
89094,False,20,0,0,2,20
89095,False,20,0,2,2,20
89096,False,20,0,2,2,20
89097,False,20,0,2,2,20
89098,False,20,0,0,2,20
89099,False,20,0,0,2,20
89100,False,20,0,2,2,20
89101,False,20,0,0,2,20
89102,False,20,0,0,2,20
89103,False,20,0,0,2,20
89104,False,20,0,2,2,20
89105,False,20,0,2,2,20
89106,False,20,0,0,2,20
89107,False,20,0,2,2,20
89108,False,20,0,0,2,20
89109,False,20,0,2,2,20
89110,False,20,0,0,2,20
89111,False,20,0,0,2,20
89112,False,20,0,0,2,20
89113,False,20,0,2,2,20
89114,False,20,0,2,2,20
89115,False,20,0,2,2,20
89116,False,20,0,0,2,20
89117,False,20,0,2,2,20
89118,False,20,0,2,2,20
89119,False,20,0,0,2,20
89120,False,20,0,2,2,20
89121,False,20,0,0,2,20
89122,False,20,0,2,2,20
89123,False,20,0,0,2,20
89124,False,20,0,0,2,20
89125,False,20,0,2,2,20
89126,False,20,0,0,2,20
89127,False,20,0,2,2,20
89128,False,20,0,2,2,20
89129,False,20,0,0,2,20
89130,False,20,0,0,2,20
89131,False,20,0,2,2,20
89132,False,20,0,0,2,20
89133,False,20,0,2,2,20
89134,False,20,0,0,2,20
89135,False,20,0,0,2,20
89136,False,20,0,2,2,20
89137,False,20,0,0,2,20
89138,False,20,0,0,2,20
89139,False,20,0,0,2,20
89140,False,20,0,2,2,20
89141,False,20,0,2,2,20
89142,False,20,0,0,2,20
89143,False,20,0,2,2,20
89144,False,20,0,0,2,20
89145,False,20,0,0,2,20
89146,False,20,0,0,2,20
89147,False,20,0,0,2,20
89148,False,20,0,0,2,20
89149,False,20,0,2,2,20
89150,False,20,0,0,2,20
89151,False,20,0,0,2,20
89152,False,20,0,2,2,20
89153,False,20,0,0,2,20
89154,False,20,0,2,2,20
89155,False,20,0,0,2,20
89156,False,20,0,0,2,20
89157,False,20,0,2,2,20
89158,False,20,0,0,2,20
89159,False,20,0,0,2,20
89160,False,20,0,2,2,20
89161,False,20,0,0,2,20
89162,False,20,0,2,2,20
89163,False,20,0,0,2,20
89164,False,20,0,0,2,20
89165,False,20,0,0,2,20
89166,False,20,0,2,2,20
89167,False,20,0,2,2,20
89168,False,20,0,2,2,20
89169,False,20,0,2,2,20
89170,False,20,0,0,2,20
89171,False,20,0,0,2,20
89172,False,20,0,0,2,20
89173,False,20,0,0,2,20
89174,False,20,0,2,2,20
89175,False,20,0,2,2,20
89176,False,20,0,2,2,20
89177,False,20,0,0,2,20
89178,False,20,0,2,2,20
89179,False,20,0,2,2,20
89180,False,20,0,2,2,20
89181,False,20,0,2,2,20
89182,False,20,0,2,2,20
89183,False,20,0,2,2,20
89184,False,20,0,2,2,20
89185,False,20,0,2,2,20
89186,False,20,0,2,2,20
89187,False,20,0,2,2,20
89188,False,20,0,0,2,20
89189,False,20,0,0,2,20
89190,False,20,0,2,2,20
89191,False,20,0,2,2,20
89192,False,20,0,2,2,20
89193,False,20,0,0,2,20
89194,False,20,0,2,2,20
89195,False,20,0,2,2,20
89196,False,20,0,2,2,20
89197,False,20,0,2,2,20
89198,False,20,0,2,2,20
89199,False,20,0,2,2,20
89200,False,20,0,2,2,20
89201,False,20,0,0,2,20
89202,False,20,0,2,2,20
89203,False,20,0,0,2,20
89204,False,20,0,0,2,20
89205,False,20,0,2,2,20
89206,False,20,0,2,2,20
89207,False,20,0,0,2,20
89208,False,20,0,0,2,20
89209,False,20,0,2,2,20
89210,False,20,0,2,2,20
89211,False,20,0,0,2,20
89212,False,20,0,0,2,20
89213,False,20,0,0,2,20
89214,False,20,0,2,2,20
89215,False,20,0,2,2,20
89216,False,20,0,0,2,20
89217,False,20,0,0,2,20
89218,False,20,0,0,2,20
89219,False,20,0,0,2,20
89220,False,20,0,2,2,20
89221,False,20,0,2,2,20
89222,False,20,0,0,2,20
89223,False,20,0,0,2,20
89224,False,20,0,0,2,20
89225,False,20,0,2,2,20
89226,False,20,0,0,2,20
89227,False,20,0,0,2,20
89228,False,20,0,2,2,20
89229,False,20,0,2,2,20
89230,False,20,0,0,2,20
89231,False,20,0,0,2,20
89232,False,20,0,0,2,20
89233,False,20,0,2,2,20
89234,False,20,0,2,2,20
89235,False,20,0,2,2,20
89236,False,20,0,2,2,20
89237,False,20,0,2,2,20
89238,False,20,0,2,2,20
89239,False,20,0,2,2,20
89240,False,20,0,0,2,20
89241,False,20,0,2,2,20
89242,False,20,0,0,2,20
89243,False,20,0,0,2,20
89244,False,20,0,2,2,20
89245,False,20,0,2,2,20
89246,False,20,0,0,2,20
89247,False,20,0,0,2,20
89248,False,20,0,2,2,20
89249,False,20,0,2,2,20
89250,False,20,0,0,2,20
89251,False,20,0,0,2,20
89252,False,20,0,0,2,20
89253,False,20,0,2,2,20
89254,False,20,0,2,2,20
89255,False,20,0,2,2,20
89256,False,20,0,2,2,20
89257,False,20,0,0,2,20
89258,False,20,0,0,2,20
89259,False,20,0,0,2,20
89260,False,20,0,2,2,20
89261,False,20,0,0,2,20
89262,False,20,0,2,2,20
89263,False,20,0,0,2,20
89264,False,20,0,0,2,20
89265,False,20,0,0,2,20
89266,False,20,0,2,2,20
89267,False,20,0,0,2,20
89268,False,20,0,0,2,20
89269,False,20,0,0,2,20
89270,False,20,0,2,2,20
89271,False,20,0,2,2,20
89272,False,20,0,2,2,20
89273,False,20,0,2,2,20
89274,False,20,0,0,2,20
89275,False,20,0,0,2,20
89276,False,20,0,0,2,20
89277,False,20,0,0,2,20
89278,False,20,0,0,2,20
89279,False,20,0,2,2,20
89280,False,20,0,2,2,20
89281,False,20,0,0,2,20
89282,False,20,0,2,2,20
89283,False,20,0,0,2,20
89284,False,20,0,0,2,20
89285,False,20,0,2,2,20
89286,False,20,0,0,2,20
89287,False,20,0,0,2,20
89288,False,20,0,0,2,20
89289,False,20,0,2,2,20
89290,False,20,0,2,2,20
89291,False,20,0,0,2,20
89292,False,20,0,2,2,20
89293,False,20,0,0,2,20
89294,False,20,0,0,2,20
89295,False,20,0,2,2,20
89296,False,20,0,2,2,20
89297,False,20,0,0,2,20
89298,False,20,0,2,2,20
89299,False,20,0,0,2,20
89300,False,20,0,2,2,20
89301,False,20,0,0,2,20
89302,False,20,0,0,2,20
89303,False,20,0,2,2,20
89304,False,20,0,0,2,20
89305,False,20,0,0,2,20
89306,False,20,0,0,2,20
89307,False,20,0,0,2,20
89308,False,20,0,0,2,20
89309,False,20,0,0,2,20
89310,False,20,0,2,2,20
89311,False,20,0,2,2,20
89312,False,20,0,2,2,20
89313,False,20,0,2,2,20
89314,False,20,0,2,2,20
89315,False,20,0,2,2,20
89316,False,20,0,0,2,20
89317,False,20,0,2,2,20
89318,False,20,0,2,2,20
89319,False,20,0,0,2,20
89320,False,20,0,0,2,20
89321,False,20,0,0,2,20
89322,False,20,0,2,2,20
89323,False,20,0,2,2,20
89324,False,20,0,0,2,20
89325,False,20,0,0,2,20
89326,False,20,0,2,2,20
89327,False,20,0,2,2,20
89328,False,20,0,2,2,20
89329,False,20,0,0,2,20
89330,False,20,0,2,2,20
89331,False,20,0,2,2,20
89332,False,20,0,0,2,20
89333,False,20,0,0,2,20
89334,False,20,0,0,2,20
89335,False,20,0,2,2,20
89336,False,20,0,0,2,20
89337,False,20,0,0,2,20
89338,False,20,0,0,2,20
89339,False,20,0,2,2,20
89340,False,20,0,0,2,20
89341,False,20,0,0,2,20
89342,False,20,0,2,2,20
89343,False,20,0,0,2,20
89344,False,20,0,2,2,20
89345,False,20,0,0,2,20
89346,False,20,0,2,2,20
89347,False,20,0,0,2,20
89348,False,20,0,2,2,20
89349,False,20,0,2,2,20
89350,False,20,0,2,2,20
89351,False,20,0,2,2,20
89352,False,20,0,0,2,20
89353,False,20,0,0,2,20
89354,False,20,0,2,2,20
89355,False,20,0,2,2,20
89356,False,20,0,0,2,20
89357,False,20,0,0,2,20
89358,False,20,0,0,2,20
89359,False,20,0,2,2,20
89360,False,20,0,0,2,20
89361,False,20,0,2,2,20
89362,False,20,0,0,2,20
89363,False,20,0,2,2,20
89364,False,20,0,2,2,20
89365,False,20,0,2,2,20
89366,False,20,0,2,2,20
89367,False,20,0,0,2,20
89368,False,20,0,0,2,20
89369,False,20,0,2,2,20
89370,False,20,0,2,2,20
89371,False,20,0,0,2,20
89372,False,20,0,2,2,20
89373,False,20,0,2,2,20
89374,False,20,0,0,2,20
89375,False,20,0,2,2,20
89376,False,20,0,2,2,20
89377,False,20,0,2,2,20
89378,False,20,0,2,2,20
89379,False,20,0,0,2,20
89380,False,20,0,0,2,20
89381,False,20,0,0,2,20
89382,False,20,0,2,2,20
89383,False,20,0,2,2,20
89384,False,20,0,0,2,20
89385,False,20,0,2,2,20
89386,False,20,0,0,2,20
89387,False,20,0,2,2,20
89388,False,20,0,0,2,20
89389,False,20,0,0,2,20
89390,False,20,0,0,2,20
89391,False,20,0,0,2,20
89392,False,20,0,0,2,20
89393,False,20,0,2,2,20
89394,False,20,0,0,2,20
89395,False,20,0,2,2,20
89396,False,20,0,0,2,20
89397,False,20,0,0,2,20
89398,False,20,0,0,2,20
89399,False,20,0,0,2,20
89400,False,20,0,0,2,20
89401,False,20,0,2,2,20
89402,False,20,0,0,2,20
89403,False,20,0,2,2,20
89404,False,20,0,0,2,20
89405,False,20,0,2,2,20
89406,False,20,0,0,2,20
89407,False,20,0,2,2,20
89408,False,20,0,2,2,20
89409,False,20,0,0,2,20
89410,False,20,0,2,2,20
89411,False,20,0,2,2,20
89412,False,20,0,0,2,20
89413,False,20,0,2,2,20
89414,False,20,0,2,2,20
89415,False,20,0,0,2,20
89416,False,20,0,2,2,20
89417,False,20,0,2,2,20
89418,False,20,0,0,2,20
89419,False,20,0,2,2,20
89420,False,20,0,2,2,20
89421,False,20,0,0,2,20
89422,False,20,0,0,2,20
89423,False,20,0,0,2,20
89424,False,20,0,0,2,20
89425,False,20,0,2,2,20
89426,False,20,0,2,2,20
89427,False,20,0,2,2,20
89428,False,20,0,0,2,20
89429,False,20,0,0,2,20
89430,False,20,0,2,2,20
89431,False,20,0,0,2,20
89432,False,20,0,0,2,20
89433,False,20,0,2,2,20
89434,False,20,0,0,2,20
89435,False,20,0,0,2,20
89436,False,20,0,2,2,20
89437,False,20,0,0,2,20
89438,False,20,0,0,2,20
89439,False,20,0,0,2,20
89440,False,20,0,0,2,20
89441,False,20,0,0,2,20
89442,False,20,0,0,2,20
89443,False,20,0,0,2,20
89444,False,20,0,2,2,20
89445,False,20,0,0,2,20
89446,False,20,0,0,2,20
89447,False,20,0,2,2,20
89448,False,20,0,2,2,20
89449,False,20,0,0,2,20
89450,False,20,0,2,2,20
89451,False,20,0,2,2,20
89452,False,20,0,0,2,20
89453,False,20,0,0,2,20
89454,False,20,0,2,2,20
89455,False,20,0,2,2,20
89456,False,20,0,2,2,20
89457,False,20,0,2,2,20
89458,False,20,0,2,2,20
89459,False,20,0,2,2,20
89460,False,20,0,0,2,20
89461,False,20,0,2,2,20
89462,False,20,0,2,2,20
89463,False,20,0,2,2,20
89464,False,20,0,2,2,20
89465,False,20,0,0,2,20
89466,False,20,0,2,2,20
89467,False,20,0,0,2,20
89468,False,20,0,0,2,20
89469,False,20,0,0,2,20
89470,False,20,0,0,2,20
89471,False,20,0,2,2,20
89472,False,20,0,2,2,20
89473,False,20,0,0,2,20
89474,False,20,0,2,2,20
89475,False,20,0,0,2,20
89476,False,20,0,0,2,20
89477,False,20,0,2,2,20
89478,False,20,0,2,2,20
89479,False,20,0,0,2,20
89480,False,20,0,2,2,20
89481,False,20,0,2,2,20
89482,False,20,0,2,2,20
89483,False,20,0,0,2,20
89484,False,20,0,0,2,20
89485,False,20,0,2,2,20
89486,False,20,0,2,2,20
89487,False,20,0,0,2,20
89488,False,20,0,0,2,20
89489,False,20,0,2,2,20
89490,False,20,0,0,2,20
89491,False,20,0,2,2,20
89492,False,20,0,2,2,20
89493,False,20,0,0,2,20
89494,False,20,0,0,2,20
89495,False,20,0,0,2,20
89496,False,20,0,2,2,20
89497,False,20,0,2,2,20
89498,False,20,0,2,2,20
89499,False,20,0,0,2,20
89500,True,12,56,14,18,12
89501,True,12,56,14,18,12
89502,True,12,56,14,18,12
89503,True,12,32,16,18,12
89504,True,12,56,14,18,12
89505,True,12,32,16,18,12
89506,True,12,56,14,18,12
89507,True,12,56,14,18,12
89508,True,12,56,14,18,12
89509,True,12,56,14,18,12
89510,True,12,56,14,18,12
89511,True,12,56,14,18,12
89512,True,12,32,16,18,12
89513,True,12,32,16,18,12
89514,True,12,32,16,18,12
89515,True,12,32,16,18,12
89516,True,12,32,16,18,12
89517,True,12,56,14,18,12
89518,True,12,56,14,18,12
89519,True,12,32,16,18,12
89520,True,12,32,16,18,12
89521,True,12,32,16,18,12
89522,True,12,56,14,18,12
89523,True,12,32,16,18,12
89524,True,12,56,14,18,12
89525,True,12,56,14,18,12
89526,True,12,56,14,18,12
89527,True,12,32,16,18,12
89528,True,12,32,16,18,12
89529,True,12,56,14,18,12
89530,True,12,56,14,18,12
89531,True,12,56,14,18,12
89532,True,12,32,16,18,12
89533,True,12,56,14,18,12
89534,True,12,32,16,18,12
89535,True,12,32,16,18,12
89536,True,12,56,14,18,12
89537,True,12,32,16,18,12
89538,True,12,56,14,18,12
89539,True,12,56,14,18,12
89540,True,12,32,16,18,12
89541,True,12,32,16,18,12
89542,True,12,56,14,18,12
