,G,p,post,pre,x,y,z
74547,True,0.61,15,15,15,15,1
74548,False,0.61,0,0,0,15,0
74549,False,0.61,0,0,0,15,0
74550,False,0.61,0,0,0,15,0
74551,False,0.61,0,0,0,15,0
74552,True,0.61,15,15,15,15,1
74553,True,0.61,15,15,15,15,1
74554,False,0.61,0,0,0,15,0
74555,False,0.61,0,0,0,15,0
74556,True,0.61,15,15,15,15,1
74557,False,0.61,0,0,0,15,0
74558,True,0.61,15,15,15,15,1
74559,False,0.61,0,0,0,15,0
74560,False,0.61,0,0,0,15,0
74561,False,0.61,0,0,0,15,0
74562,True,0.61,15,15,15,15,1
74563,False,0.61,0,0,0,15,0
74564,True,0.61,15,15,15,15,1
74565,True,0.61,15,15,15,15,1
74566,False,0.61,0,0,0,15,0
74567,False,0.61,0,0,0,15,0
74568,False,0.61,0,0,0,15,0
74569,True,0.61,15,15,15,15,1
74570,False,0.61,0,0,0,15,0
74571,False,0.61,0,0,0,15,0
74572,True,0.61,15,15,15,15,1
74573,True,0.61,15,15,15,15,1
74574,False,0.61,0,0,0,15,0
74575,False,0.61,0,0,0,15,0
74576,False,0.61,0,0,0,15,0
74577,False,0.61,0,0,0,15,0
74578,True,0.61,15,15,15,15,1
74579,True,0.61,15,15,15,15,1
74580,False,0.61,0,0,0,15,0
74581,False,0.61,0,0,0,15,0
74582,True,0.61,15,15,15,15,1
74583,False,0.61,0,0,0,15,0
74584,False,0.61,0,0,0,15,0
74585,False,0.61,0,0,0,15,0
74586,True,0.61,15,15,15,15,1
74587,True,0.61,15,15,15,15,1
74588,False,0.61,0,0,0,15,0
74589,False,0.61,0,0,0,15,0
74590,False,0.61,0,0,0,15,0
74591,False,0.61,0,0,0,15,0
74592,False,0.61,0,0,0,15,0
74593,False,0.61,0,0,0,15,0
74594,False,0.61,0,0,0,15,0
74595,True,0.61,15,15,15,15,1
74596,False,0.61,0,0,0,15,0
74597,True,0.61,15,15,15,15,1
74598,False,0.61,0,0,0,15,0
74599,True,0.61,15,15,15,15,1
74600,False,0.61,0,0,0,15,0
74601,False,0.61,0,0,0,15,0
74602,False,0.61,0,0,0,15,0
74603,True,0.61,15,15,15,15,1
74604,True,0.61,15,15,15,15,1
74605,False,0.61,0,0,0,15,0
74606,True,0.61,15,15,15,15,1
74607,False,0.61,0,0,0,15,0
74608,False,0.61,0,0,0,15,0
74609,True,0.61,15,15,15,15,1
74610,True,0.61,15,15,15,15,1
74611,False,0.61,0,0,0,15,0
74612,False,0.61,0,0,0,15,0
74613,False,0.61,0,0,0,15,0
74614,True,0.61,15,15,15,15,1
74615,False,0.61,0,0,0,15,0
74616,True,0.61,15,15,15,15,1
74617,True,0.61,15,15,15,15,1
74618,True,0.61,15,15,15,15,1
74619,True,0.61,15,15,15,15,1
74620,False,0.61,0,0,0,15,0
74621,True,0.61,15,15,15,15,1
74622,True,0.61,15,15,15,15,1
74623,False,0.61,0,0,0,15,0
74624,True,0.61,15,15,15,15,1
74625,False,0.61,0,0,0,15,0
74626,True,0.61,15,15,15,15,1
74627,False,0.61,0,0,0,15,0
74628,True,0.61,15,15,15,15,1
74629,False,0.61,0,0,0,15,0
74630,False,0.61,0,0,0,15,0
74631,True,0.61,15,15,15,15,1
74632,False,0.61,0,0,0,15,0
74633,True,0.61,15,15,15,15,1
74634,True,0.61,15,15,15,15,1
74635,False,0.61,0,0,0,15,0
74636,False,0.61,0,0,0,15,0
74637,True,0.61,15,15,15,15,1
74638,False,0.61,0,0,0,15,0
74639,True,0.61,15,15,15,15,1
74640,False,0.61,0,0,0,15,0
74641,False,0.61,0,0,0,15,0
74642,False,0.61,0,0,0,15,0
74643,True,0.61,15,15,15,15,1
74644,True,0.61,15,15,15,15,1
74645,False,0.61,0,0,0,15,0
74646,False,0.61,0,0,0,15,0
74647,False,0.61,0,0,0,15,0
74648,False,0.61,0,0,0,15,0
74649,False,0.61,0,0,0,15,0
74650,False,0.61,0,0,0,15,0
74651,False,0.61,0,0,0,15,0
74652,False,0.61,0,0,0,15,0
74653,True,0.61,15,15,15,15,1
74654,False,0.61,0,0,0,15,0
74655,False,0.61,0,0,0,15,0
74656,True,0.61,15,15,15,15,1
74657,False,0.61,0,0,0,15,0
74658,False,0.61,0,0,0,15,0
74659,False,0.61,0,0,0,15,0
74660,False,0.61,0,0,0,15,0
74661,False,0.61,0,0,0,15,0
74662,False,0.61,0,0,0,15,0
74663,True,0.61,15,15,15,15,1
74664,True,0.61,15,15,15,15,1
74665,False,0.61,0,0,0,15,0
74666,False,0.61,0,0,0,15,0
74667,False,0.61,0,0,0,15,0
74668,True,0.61,15,15,15,15,1
74669,True,0.61,15,15,15,15,1
74670,False,0.61,0,0,0,15,0
74671,False,0.61,0,0,0,15,0
74672,True,0.61,15,15,15,15,1
74673,True,0.61,15,15,15,15,1
74674,False,0.61,0,0,0,15,0
74675,False,0.61,0,0,0,15,0
74676,False,0.61,0,0,0,15,0
74677,True,0.61,15,15,15,15,1
74678,False,0.61,0,0,0,15,0
74679,False,0.61,0,0,0,15,0
74680,False,0.61,0,0,0,15,0
74681,True,0.61,15,15,15,15,1
74682,False,0.61,0,0,0,15,0
74683,False,0.61,0,0,0,15,0
74684,False,0.61,0,0,0,15,0
74685,True,0.61,15,15,15,15,1
74686,True,0.61,15,15,15,15,1
74687,False,0.61,0,0,0,15,0
74688,False,0.61,0,0,0,15,0
74689,True,0.61,15,15,15,15,1
74690,True,0.61,15,15,15,15,1
74691,False,0.61,0,0,0,15,0
74692,True,0.61,15,15,15,15,1
74693,True,0.61,15,15,15,15,1
74694,False,0.61,0,0,0,15,0
74695,False,0.61,0,0,0,15,0
74696,False,0.61,0,0,0,15,0
74697,False,0.61,0,0,0,15,0
74698,False,0.61,0,0,0,15,0
74699,True,0.61,15,15,15,15,1
74700,True,0.61,15,15,15,15,1
74701,True,0.61,15,15,15,15,1
74702,False,0.61,0,0,0,15,0
74703,False,0.61,0,0,0,15,0
74704,True,0.61,15,15,15,15,1
74705,True,0.61,15,15,15,15,1
74706,False,0.61,0,0,0,15,0
74707,True,0.61,15,15,15,15,1
74708,False,0.61,0,0,0,15,0
74709,True,0.61,15,15,15,15,1
74710,True,0.61,15,15,15,15,1
74711,False,0.61,0,0,0,15,0
74712,True,0.61,15,15,15,15,1
74713,False,0.61,0,0,0,15,0
74714,False,0.61,0,0,0,15,0
74715,False,0.61,0,0,0,15,0
74716,True,0.61,15,15,15,15,1
74717,False,0.61,0,0,0,15,0
74718,False,0.61,0,0,0,15,0
74719,False,0.61,0,0,0,15,0
74720,False,0.61,0,0,0,15,0
74721,True,0.61,15,15,15,15,1
74722,True,0.61,15,15,15,15,1
74723,True,0.61,15,15,15,15,1
74724,False,0.61,0,0,0,15,0
74725,False,0.61,0,0,0,15,0
74726,True,0.61,15,15,15,15,1
74727,True,0.61,15,15,15,15,1
74728,False,0.61,0,0,0,15,0
74729,True,0.61,15,15,15,15,1
74730,True,0.61,15,15,15,15,1
74731,False,0.61,0,0,0,15,0
74732,False,0.61,0,0,0,15,0
74733,True,0.61,15,15,15,15,1
74734,False,0.61,0,0,0,15,0
74735,False,0.61,0,0,0,15,0
74736,True,0.61,15,15,15,15,1
74737,True,0.61,15,15,15,15,1
74738,False,0.61,0,0,0,15,0
74739,False,0.61,0,0,0,15,0
74740,True,0.61,15,15,15,15,1
74741,True,0.61,15,15,15,15,1
74742,False,0.61,0,0,0,15,0
74743,False,0.61,0,0,0,15,0
74744,True,0.61,15,15,15,15,1
74745,False,0.61,0,0,0,15,0
74746,False,0.61,0,0,0,15,0
74747,True,0.61,15,15,15,15,1
74748,False,0.61,0,0,0,15,0
74749,True,0.61,15,15,15,15,1
74750,False,0.61,0,0,0,15,0
74751,False,0.61,0,0,0,15,0
74752,True,0.61,15,15,15,15,1
74753,False,0.61,0,0,0,15,0
74754,False,0.61,0,0,0,15,0
74755,False,0.61,0,0,0,15,0
74756,True,0.61,15,15,15,15,1
74757,True,0.61,15,15,15,15,1
74758,False,0.61,0,0,0,15,0
74759,False,0.61,0,0,0,15,0
74760,True,0.61,15,15,15,15,1
74761,True,0.61,15,15,15,15,1
74762,False,0.61,0,0,0,15,0
74763,False,0.61,0,0,0,15,0
74764,False,0.61,0,0,0,15,0
74765,False,0.61,0,0,0,15,0
74766,False,0.61,0,0,0,15,0
74767,False,0.61,0,0,0,15,0
74768,False,0.61,0,0,0,15,0
74769,False,0.61,0,0,0,15,0
74770,False,0.61,0,0,0,15,0
74771,True,0.61,15,15,15,15,1
74772,True,0.61,15,15,15,15,1
74773,False,0.61,0,0,0,15,0
74774,True,0.61,15,15,15,15,1
74775,True,0.61,15,15,15,15,1
74776,False,0.61,0,0,0,15,0
74777,True,0.61,15,15,15,15,1
74778,False,0.61,0,0,0,15,0
74779,True,0.61,15,15,15,15,1
74780,False,0.61,0,0,0,15,0
74781,False,0.61,0,0,0,15,0
74782,True,0.61,15,15,15,15,1
74783,True,0.61,15,15,15,15,1
74784,True,0.61,15,15,15,15,1
74785,False,0.61,0,0,0,15,0
74786,True,0.61,15,15,15,15,1
74787,False,0.61,0,0,0,15,0
74788,False,0.61,0,0,0,15,0
74789,False,0.61,0,0,0,15,0
74790,True,0.61,15,15,15,15,1
74791,True,0.61,15,15,15,15,1
74792,False,0.61,0,0,0,15,0
74793,False,0.61,0,0,0,15,0
74794,False,0.61,0,0,0,15,0
74795,True,0.61,15,15,15,15,1
74796,False,0.61,0,0,0,15,0
74797,False,0.61,0,0,0,15,0
74798,False,0.61,0,0,0,15,0
74799,True,0.61,15,15,15,15,1
74800,False,0.61,0,0,0,15,0
74801,False,0.61,0,0,0,15,0
74802,False,0.61,0,0,0,15,0
74803,True,0.61,15,15,15,15,1
74804,True,0.61,15,15,15,15,1
74805,False,0.61,0,0,0,15,0
74806,False,0.61,0,0,0,15,0
74807,True,0.61,15,15,15,15,1
74808,False,0.61,0,0,0,15,0
74809,True,0.61,15,15,15,15,1
74810,False,0.61,0,0,0,15,0
74811,True,0.61,15,15,15,15,1
74812,False,0.61,0,0,0,15,0
74813,True,0.61,15,15,15,15,1
74814,True,0.61,15,15,15,15,1
74815,True,0.61,15,15,15,15,1
74816,False,0.61,0,0,0,15,0
74817,False,0.61,0,0,0,15,0
74818,True,0.61,15,15,15,15,1
74819,False,0.61,0,0,0,15,0
74820,False,0.61,0,0,0,15,0
74821,True,0.61,15,15,15,15,1
74822,False,0.61,0,0,0,15,0
74823,False,0.61,0,0,0,15,0
74824,True,0.61,15,15,15,15,1
74825,False,0.61,0,0,0,15,0
74826,False,0.61,0,0,0,15,0
74827,False,0.61,0,0,0,15,0
74828,False,0.61,0,0,0,15,0
74829,True,0.61,15,15,15,15,1
74830,True,0.61,15,15,15,15,1
74831,False,0.61,0,0,0,15,0
74832,False,0.61,0,0,0,15,0
74833,False,0.61,0,0,0,15,0
74834,True,0.61,15,15,15,15,1
74835,True,0.61,15,15,15,15,1
74836,False,0.61,0,0,0,15,0
74837,True,0.61,15,15,15,15,1
74838,False,0.61,0,0,0,15,0
74839,True,0.61,15,15,15,15,1
74840,False,0.61,0,0,0,15,0
74841,True,0.61,15,15,15,15,1
74842,False,0.61,0,0,0,15,0
74843,False,0.61,0,0,0,15,0
74844,False,0.61,0,0,0,15,0
74845,True,0.61,15,15,15,15,1
74846,True,0.61,15,15,15,15,1
74847,True,0.61,15,15,15,15,1
74848,False,0.61,0,0,0,15,0
74849,False,0.61,0,0,0,15,0
74850,True,0.61,15,15,15,15,1
74851,True,0.61,15,15,15,15,1
74852,False,0.61,0,0,0,15,0
74853,True,0.61,15,15,15,15,1
74854,False,0.61,0,0,0,15,0
74855,False,0.61,0,0,0,15,0
74856,False,0.61,0,0,0,15,0
74857,True,0.61,15,15,15,15,1
74858,False,0.61,0,0,0,15,0
74859,False,0.61,0,0,0,15,0
74860,True,0.61,15,15,15,15,1
74861,False,0.61,0,0,0,15,0
74862,False,0.61,0,0,0,15,0
74863,False,0.61,0,0,0,15,0
74864,False,0.61,0,0,0,15,0
74865,True,0.61,15,15,15,15,1
74866,False,0.61,0,0,0,15,0
74867,True,0.61,15,15,15,15,1
74868,False,0.61,0,0,0,15,0
74869,False,0.61,0,0,0,15,0
74870,True,0.61,15,15,15,15,1
74871,True,0.61,15,15,15,15,1
74872,True,0.61,15,15,15,15,1
74873,False,0.61,0,0,0,15,0
74874,False,0.61,0,0,0,15,0
74875,True,0.61,15,15,15,15,1
74876,True,0.61,15,15,15,15,1
74877,True,0.61,15,15,15,15,1
74878,True,0.61,15,15,15,15,1
74879,False,0.61,0,0,0,15,0
74880,True,0.61,15,15,15,15,1
74881,True,0.61,15,15,15,15,1
74882,False,0.61,0,0,0,15,0
74883,True,0.61,15,15,15,15,1
74884,False,0.61,0,0,0,15,0
74885,False,0.61,0,0,0,15,0
74886,False,0.61,0,0,0,15,0
74887,True,0.61,15,15,15,15,1
74888,False,0.61,0,0,0,15,0
74889,False,0.61,0,0,0,15,0
74890,True,0.61,15,15,15,15,1
74891,True,0.61,15,15,15,15,1
74892,True,0.61,15,15,15,15,1
74893,False,0.61,0,0,0,15,0
74894,True,0.61,15,15,15,15,1
74895,False,0.61,0,0,0,15,0
74896,True,0.61,15,15,15,15,1
74897,True,0.61,15,15,15,15,1
74898,True,0.61,15,15,15,15,1
74899,False,0.61,0,0,0,15,0
74900,True,0.61,15,15,15,15,1
74901,False,0.61,0,0,0,15,0
74902,False,0.61,0,0,0,15,0
74903,False,0.61,0,0,0,15,0
74904,True,0.61,15,15,15,15,1
74905,False,0.61,0,0,0,15,0
74906,True,0.61,15,15,15,15,1
74907,True,0.61,15,15,15,15,1
74908,True,0.61,15,15,15,15,1
74909,True,0.61,15,15,15,15,1
74910,False,0.61,0,0,0,15,0
74911,False,0.61,0,0,0,15,0
74912,False,0.61,0,0,0,15,0
74913,False,0.61,0,0,0,15,0
74914,False,0.61,0,0,0,15,0
74915,False,0.61,0,0,0,15,0
74916,False,0.61,0,0,0,15,0
74917,True,0.61,15,15,15,15,1
74918,False,0.61,0,0,0,15,0
74919,True,0.61,15,15,15,15,1
74920,False,0.61,0,0,0,15,0
74921,False,0.61,0,0,0,15,0
74922,False,0.61,0,0,0,15,0
74923,False,0.61,0,0,0,15,0
74924,False,0.61,0,0,0,15,0
74925,True,0.61,15,15,15,15,1
74926,True,0.61,15,15,15,15,1
74927,False,0.61,0,0,0,15,0
74928,False,0.61,0,0,0,15,0
74929,True,0.61,15,15,15,15,1
74930,True,0.61,15,15,15,15,1
74931,False,0.61,0,0,0,15,0
74932,True,0.61,15,15,15,15,1
74933,True,0.61,15,15,15,15,1
74934,False,0.61,0,0,0,15,0
74935,False,0.61,0,0,0,15,0
74936,True,0.61,15,15,15,15,1
74937,True,0.61,15,15,15,15,1
74938,True,0.61,15,15,15,15,1
74939,False,0.61,0,0,0,15,0
74940,False,0.61,0,0,0,15,0
74941,False,0.61,0,0,0,15,0
74942,False,0.61,0,0,0,15,0
74943,True,0.61,15,15,15,15,1
74944,True,0.61,15,15,15,15,1
74945,True,0.61,15,15,15,15,1
74946,False,0.61,0,0,0,15,0
74947,False,0.61,0,0,0,15,0
74948,False,0.61,0,0,0,15,0
74949,False,0.61,0,0,0,15,0
74950,False,0.61,0,0,0,15,0
74951,True,0.61,15,15,15,15,1
74952,False,0.61,0,0,0,15,0
74953,False,0.61,0,0,0,15,0
74954,False,0.61,0,0,0,15,0
74955,False,0.61,0,0,0,15,0
74956,False,0.61,0,0,0,15,0
74957,False,0.61,0,0,0,15,0
74958,True,0.61,15,15,15,15,1
74959,False,0.61,0,0,0,15,0
74960,False,0.61,0,0,0,15,0
74961,True,0.61,15,15,15,15,1
74962,False,0.61,0,0,0,15,0
74963,False,0.61,0,0,0,15,0
74964,False,0.61,0,0,0,15,0
74965,False,0.61,0,0,0,15,0
74966,False,0.61,0,0,0,15,0
74967,False,0.61,0,0,0,15,0
74968,False,0.61,0,0,0,15,0
74969,False,0.61,0,0,0,15,0
74970,True,0.61,15,15,15,15,1
74971,True,0.61,15,15,15,15,1
74972,True,0.61,15,15,15,15,1
74973,False,0.61,0,0,0,15,0
74974,False,0.61,0,0,0,15,0
74975,False,0.61,0,0,0,15,0
74976,False,0.61,0,0,0,15,0
74977,True,0.61,15,15,15,15,1
74978,False,0.61,0,0,0,15,0
74979,False,0.61,0,0,0,15,0
74980,False,0.61,0,0,0,15,0
74981,False,0.61,0,0,0,15,0
74982,True,0.61,15,15,15,15,1
74983,False,0.61,0,0,0,15,0
74984,True,0.61,15,15,15,15,1
74985,True,0.61,15,15,15,15,1
74986,True,0.61,15,15,15,15,1
74987,True,0.61,15,15,15,15,1
74988,False,0.61,0,0,0,15,0
74989,True,0.61,15,15,15,15,1
74990,True,0.61,15,15,15,15,1
74991,True,0.61,15,15,15,15,1
74992,False,0.61,0,0,0,15,0
74993,True,0.61,15,15,15,15,1
74994,True,0.61,15,15,15,15,1
74995,False,0.61,0,0,0,15,0
74996,True,0.61,15,15,15,15,1
74997,True,0.61,15,15,15,15,1
74998,False,0.61,0,0,0,15,0
74999,False,0.61,0,0,0,15,0
75000,False,0.89,19,19,19,1,0
75001,False,0.89,19,19,19,1,0
75002,False,0.89,19,19,19,1,0
75003,False,0.89,19,19,19,1,0
75004,False,0.89,19,19,19,1,0
75005,False,0.89,19,19,19,1,0
75006,False,0.89,19,19,19,1,0
75007,True,0.89,20,20,20,1,1
75008,False,0.89,19,19,19,1,0
75009,False,0.89,19,19,19,1,0
75010,False,0.89,19,19,19,1,0
75011,False,0.89,19,19,19,1,0
75012,False,0.89,19,19,19,1,0
75013,False,0.89,19,19,19,1,0
75014,False,0.89,19,19,19,1,0
75015,False,0.89,19,19,19,1,0
75016,False,0.89,19,19,19,1,0
75017,False,0.89,19,19,19,1,0
75018,False,0.89,19,19,19,1,0
75019,True,0.89,20,20,20,1,1
75020,False,0.89,19,19,19,1,0
75021,False,0.89,19,19,19,1,0
75022,False,0.89,19,19,19,1,0
75023,False,0.89,19,19,19,1,0
75024,False,0.89,19,19,19,1,0
75025,False,0.89,19,19,19,1,0
75026,False,0.89,19,19,19,1,0
75027,False,0.89,19,19,19,1,0
75028,False,0.89,19,19,19,1,0
75029,False,0.89,19,19,19,1,0
75030,True,0.89,20,20,20,1,1
75031,False,0.89,19,19,19,1,0
75032,False,0.89,19,19,19,1,0
75033,False,0.89,19,19,19,1,0
75034,False,0.89,19,19,19,1,0
75035,True,0.89,20,20,20,1,1
75036,False,0.89,19,19,19,1,0
75037,False,0.89,19,19,19,1,0
75038,False,0.89,19,19,19,1,0
75039,False,0.89,19,19,19,1,0
75040,False,0.89,19,19,19,1,0
75041,False,0.89,19,19,19,1,0
75042,False,0.89,19,19,19,1,0
75043,False,0.89,19,19,19,1,0
75044,False,0.89,19,19,19,1,0
75045,False,0.89,19,19,19,1,0
75046,False,0.89,19,19,19,1,0
75047,False,0.89,19,19,19,1,0
75048,False,0.89,19,19,19,1,0
75049,False,0.89,19,19,19,1,0
75050,False,0.89,19,19,19,1,0
75051,False,0.89,19,19,19,1,0
75052,False,0.89,19,19,19,1,0
75053,False,0.89,19,19,19,1,0
75054,False,0.89,19,19,19,1,0
75055,False,0.89,19,19,19,1,0
75056,False,0.89,19,19,19,1,0
75057,False,0.89,19,19,19,1,0
75058,False,0.89,19,19,19,1,0
75059,False,0.89,19,19,19,1,0
75060,False,0.89,19,19,19,1,0
75061,False,0.89,19,19,19,1,0
75062,False,0.89,19,19,19,1,0
75063,False,0.89,19,19,19,1,0
75064,False,0.89,19,19,19,1,0
75065,False,0.89,19,19,19,1,0
75066,False,0.89,19,19,19,1,0
75067,False,0.89,19,19,19,1,0
75068,False,0.89,19,19,19,1,0
75069,False,0.89,19,19,19,1,0
75070,True,0.89,20,20,20,1,1
75071,False,0.89,19,19,19,1,0
75072,False,0.89,19,19,19,1,0
75073,False,0.89,19,19,19,1,0
75074,False,0.89,19,19,19,1,0
75075,False,0.89,19,19,19,1,0
75076,True,0.89,20,20,20,1,1
75077,False,0.89,19,19,19,1,0
75078,True,0.89,20,20,20,1,1
75079,False,0.89,19,19,19,1,0
75080,False,0.89,19,19,19,1,0
75081,False,0.89,19,19,19,1,0
75082,True,0.89,20,20,20,1,1
75083,False,0.89,19,19,19,1,0
75084,False,0.89,19,19,19,1,0
75085,False,0.89,19,19,19,1,0
75086,False,0.89,19,19,19,1,0
75087,False,0.89,19,19,19,1,0
75088,False,0.89,19,19,19,1,0
75089,False,0.89,19,19,19,1,0
75090,False,0.89,19,19,19,1,0
75091,False,0.89,19,19,19,1,0
75092,False,0.89,19,19,19,1,0
75093,False,0.89,19,19,19,1,0
75094,False,0.89,19,19,19,1,0
75095,False,0.89,19,19,19,1,0
75096,False,0.89,19,19,19,1,0
75097,False,0.89,19,19,19,1,0
75098,False,0.89,19,19,19,1,0
75099,False,0.89,19,19,19,1,0
75100,True,0.89,20,20,20,1,1
75101,False,0.89,19,19,19,1,0
75102,False,0.89,19,19,19,1,0
75103,False,0.89,19,19,19,1,0
75104,False,0.89,19,19,19,1,0
75105,False,0.89,19,19,19,1,0
75106,False,0.89,19,19,19,1,0
75107,False,0.89,19,19,19,1,0
75108,False,0.89,19,19,19,1,0
75109,False,0.89,19,19,19,1,0
75110,True,0.89,20,20,20,1,1
75111,False,0.89,19,19,19,1,0
75112,False,0.89,19,19,19,1,0
75113,False,0.89,19,19,19,1,0
75114,False,0.89,19,19,19,1,0
75115,False,0.89,19,19,19,1,0
75116,False,0.89,19,19,19,1,0
75117,False,0.89,19,19,19,1,0
75118,False,0.89,19,19,19,1,0
75119,False,0.89,19,19,19,1,0
75120,False,0.89,19,19,19,1,0
75121,False,0.89,19,19,19,1,0
75122,False,0.89,19,19,19,1,0
75123,False,0.89,19,19,19,1,0
75124,False,0.89,19,19,19,1,0
75125,False,0.89,19,19,19,1,0
75126,False,0.89,19,19,19,1,0
75127,False,0.89,19,19,19,1,0
75128,False,0.89,19,19,19,1,0
75129,False,0.89,19,19,19,1,0
75130,False,0.89,19,19,19,1,0
75131,False,0.89,19,19,19,1,0
75132,False,0.89,19,19,19,1,0
75133,False,0.89,19,19,19,1,0
75134,False,0.89,19,19,19,1,0
75135,False,0.89,19,19,19,1,0
75136,False,0.89,19,19,19,1,0
75137,True,0.89,20,20,20,1,1
75138,False,0.89,19,19,19,1,0
75139,False,0.89,19,19,19,1,0
75140,False,0.89,19,19,19,1,0
75141,False,0.89,19,19,19,1,0
75142,False,0.89,19,19,19,1,0
75143,False,0.89,19,19,19,1,0
75144,False,0.89,19,19,19,1,0
75145,True,0.89,20,20,20,1,1
75146,False,0.89,19,19,19,1,0
75147,False,0.89,19,19,19,1,0
75148,False,0.89,19,19,19,1,0
75149,False,0.89,19,19,19,1,0
75150,False,0.89,19,19,19,1,0
75151,False,0.89,19,19,19,1,0
75152,False,0.89,19,19,19,1,0
75153,False,0.89,19,19,19,1,0
75154,False,0.89,19,19,19,1,0
75155,False,0.89,19,19,19,1,0
75156,False,0.89,19,19,19,1,0
75157,False,0.89,19,19,19,1,0
75158,False,0.89,19,19,19,1,0
75159,False,0.89,19,19,19,1,0
75160,False,0.89,19,19,19,1,0
75161,False,0.89,19,19,19,1,0
75162,False,0.89,19,19,19,1,0
75163,False,0.89,19,19,19,1,0
75164,False,0.89,19,19,19,1,0
75165,False,0.89,19,19,19,1,0
75166,False,0.89,19,19,19,1,0
75167,False,0.89,19,19,19,1,0
75168,False,0.89,19,19,19,1,0
75169,False,0.89,19,19,19,1,0
75170,False,0.89,19,19,19,1,0
75171,False,0.89,19,19,19,1,0
75172,False,0.89,19,19,19,1,0
75173,False,0.89,19,19,19,1,0
75174,False,0.89,19,19,19,1,0
75175,False,0.89,19,19,19,1,0
75176,True,0.89,20,20,20,1,1
75177,False,0.89,19,19,19,1,0
75178,False,0.89,19,19,19,1,0
75179,False,0.89,19,19,19,1,0
75180,False,0.89,19,19,19,1,0
75181,False,0.89,19,19,19,1,0
75182,False,0.89,19,19,19,1,0
75183,False,0.89,19,19,19,1,0
75184,False,0.89,19,19,19,1,0
75185,False,0.89,19,19,19,1,0
75186,False,0.89,19,19,19,1,0
75187,False,0.89,19,19,19,1,0
75188,False,0.89,19,19,19,1,0
75189,False,0.89,19,19,19,1,0
75190,False,0.89,19,19,19,1,0
75191,False,0.89,19,19,19,1,0
75192,True,0.89,20,20,20,1,1
75193,True,0.89,20,20,20,1,1
75194,False,0.89,19,19,19,1,0
75195,False,0.89,19,19,19,1,0
75196,False,0.89,19,19,19,1,0
75197,True,0.89,20,20,20,1,1
75198,False,0.89,19,19,19,1,0
75199,False,0.89,19,19,19,1,0
75200,False,0.89,19,19,19,1,0
75201,False,0.89,19,19,19,1,0
75202,False,0.89,19,19,19,1,0
75203,False,0.89,19,19,19,1,0
75204,False,0.89,19,19,19,1,0
75205,False,0.89,19,19,19,1,0
75206,False,0.89,19,19,19,1,0
75207,False,0.89,19,19,19,1,0
75208,False,0.89,19,19,19,1,0
75209,False,0.89,19,19,19,1,0
75210,True,0.89,20,20,20,1,1
75211,False,0.89,19,19,19,1,0
75212,False,0.89,19,19,19,1,0
75213,False,0.89,19,19,19,1,0
75214,False,0.89,19,19,19,1,0
75215,False,0.89,19,19,19,1,0
75216,True,0.89,20,20,20,1,1
75217,False,0.89,19,19,19,1,0
75218,False,0.89,19,19,19,1,0
75219,True,0.89,20,20,20,1,1
75220,False,0.89,19,19,19,1,0
75221,False,0.89,19,19,19,1,0
75222,False,0.89,19,19,19,1,0
75223,False,0.89,19,19,19,1,0
75224,False,0.89,19,19,19,1,0
75225,False,0.89,19,19,19,1,0
75226,False,0.89,19,19,19,1,0
75227,True,0.89,20,20,20,1,1
75228,False,0.89,19,19,19,1,0
75229,False,0.89,19,19,19,1,0
75230,False,0.89,19,19,19,1,0
75231,False,0.89,19,19,19,1,0
75232,False,0.89,19,19,19,1,0
75233,False,0.89,19,19,19,1,0
75234,True,0.89,20,20,20,1,1
75235,False,0.89,19,19,19,1,0
75236,False,0.89,19,19,19,1,0
75237,False,0.89,19,19,19,1,0
75238,False,0.89,19,19,19,1,0
75239,False,0.89,19,19,19,1,0
75240,False,0.89,19,19,19,1,0
75241,False,0.89,19,19,19,1,0
75242,True,0.89,20,20,20,1,1
75243,False,0.89,19,19,19,1,0
75244,False,0.89,19,19,19,1,0
75245,False,0.89,19,19,19,1,0
75246,False,0.89,19,19,19,1,0
75247,False,0.89,19,19,19,1,0
75248,False,0.89,19,19,19,1,0
75249,False,0.89,19,19,19,1,0
75250,False,0.89,19,19,19,1,0
75251,False,0.89,19,19,19,1,0
75252,False,0.89,19,19,19,1,0
75253,False,0.89,19,19,19,1,0
75254,False,0.89,19,19,19,1,0
75255,False,0.89,19,19,19,1,0
75256,False,0.89,19,19,19,1,0
75257,False,0.89,19,19,19,1,0
75258,False,0.89,19,19,19,1,0
75259,False,0.89,19,19,19,1,0
75260,False,0.89,19,19,19,1,0
75261,False,0.89,19,19,19,1,0
75262,False,0.89,19,19,19,1,0
75263,False,0.89,19,19,19,1,0
75264,False,0.89,19,19,19,1,0
75265,False,0.89,19,19,19,1,0
75266,False,0.89,19,19,19,1,0
75267,False,0.89,19,19,19,1,0
75268,False,0.89,19,19,19,1,0
75269,False,0.89,19,19,19,1,0
75270,False,0.89,19,19,19,1,0
75271,False,0.89,19,19,19,1,0
75272,False,0.89,19,19,19,1,0
75273,True,0.89,20,20,20,1,1
75274,True,0.89,20,20,20,1,1
75275,False,0.89,19,19,19,1,0
75276,False,0.89,19,19,19,1,0
75277,False,0.89,19,19,19,1,0
75278,False,0.89,19,19,19,1,0
75279,True,0.89,20,20,20,1,1
75280,False,0.89,19,19,19,1,0
75281,True,0.89,20,20,20,1,1
75282,False,0.89,19,19,19,1,0
